Age,HeadCircumference,ShoulderWidth,ChestWidth ,Belly ,Waist ,Hips ,ArmLength ,ShoulderToWaist ,WaistToKnee ,LegLength,TotalHeight,Gender_2.0
0.7073170731707317,0.2727272727272727,0.6666666666666666,0.55,0.30000000000000004,0.5,0.303030303030303,0.5454545454545454,0.8666666666666667,0.48,0.24324324324324326,0.7142857142857144,0.0
0.4146341463414634,0.18181818181818166,0.7083333333333334,0.6,0.3666666666666667,0.5,0.303030303030303,0.590909090909091,0.8333333333333334,0.52,0.21621621621621623,0.5714285714285714,1.0
0.43902439024390244,0.18181818181818166,0.5833333333333334,0.7,0.4666666666666667,0.36111111111111105,0.303030303030303,0.590909090909091,0.5333333333333333,0.4,0.27027027027027034,0.7142857142857144,0.0
0.6585365853658537,0.4545454545454546,0.6666666666666666,0.6,0.4666666666666667,0.24999999999999997,0.33333333333333326,0.45454545454545453,0.4666666666666667,0.28,0.2972972972972973,0.5892857142857142,0.0
0.3902439024390244,0.5454545454545454,0.625,0.4,0.2666666666666667,0.36111111111111105,0.2727272727272727,0.45454545454545453,0.6666666666666666,0.72,0.783783783783784,0.7321428571428572,0.0
0.12195121951219515,0.18181818181818166,0.20833333333333334,0.09999999999999998,0.1,0.22222222222222224,0.09090909090909091,0.18181818181818182,0.23333333333333334,0.52,0.27027027027027034,0.10714285714285715,0.0
0.17073170731707318,0.36363636363636354,0.45833333333333337,0.35,0.13333333333333333,0.36111111111111105,0.24242424242424246,0.6363636363636365,0.7666666666666667,0.52,0.5945945945945947,0.5535714285714286,1.0
0.5609756097560976,0.5454545454545454,0.5416666666666666,0.25,0.1,0.5,0.06060606060606058,0.8181818181818183,0.6666666666666666,0.5599999999999999,0.7567567567567568,0.7321428571428572,0.0
0.36585365853658536,0.09090909090909083,0.375,0.55,0.2666666666666667,0.4722222222222222,0.2727272727272727,0.45454545454545453,0.5666666666666667,0.5599999999999999,0.7567567567567568,0.26785714285714285,0.0
0.5609756097560976,0.8181818181818179,0.7083333333333334,0.44999999999999996,0.23333333333333336,0.38888888888888884,0.303030303030303,0.7727272727272727,0.6666666666666666,0.6,0.6756756756756757,0.33928571428571425,0.0
0.3414634146341463,0.36363636363636354,0.45833333333333337,0.04999999999999999,0.1,0.3055555555555556,0.24242424242424246,0.45454545454545453,0.6333333333333333,0.6799999999999999,0.7567567567567568,0.5714285714285714,0.0
0.07317073170731708,0.2727272727272727,0.375,0.44999999999999996,0.23333333333333336,0.36111111111111105,0.24242424242424246,0.4090909090909091,0.6,0.36,0.4594594594594595,0.42857142857142855,0.0
0.4878048780487805,0.6363636363636362,0.5,0.5,0.1,0.19444444444444445,0.12121212121212124,0.3181818181818182,0.6333333333333333,0.6799999999999999,0.5675675675675675,0.5535714285714286,1.0
0.9024390243902439,0.4545454545454546,0.5416666666666666,0.75,0.30000000000000004,0.3055555555555556,0.2727272727272727,0.6818181818181819,0.8666666666666667,0.6799999999999999,0.8648648648648649,0.49999999999999994,1.0
0.5121951219512195,0.8181818181818179,0.5833333333333334,0.75,0.4666666666666667,0.5277777777777777,0.48484848484848486,0.7272727272727273,0.8666666666666667,0.6799999999999999,0.5135135135135136,0.7142857142857144,0.0
0.04878048780487806,0.0,0.12499999999999997,0.04999999999999999,0.033333333333333354,0.13888888888888887,0.09090909090909091,0.1363636363636364,0.3333333333333333,0.16,0.21621621621621623,0.07142857142857145,0.0
0.4146341463414634,0.6363636363636362,0.5833333333333334,0.6,0.33333333333333337,0.41666666666666663,0.3939393939393939,0.6363636363636365,0.8333333333333334,0.72,0.27027027027027034,0.33928571428571425,0.0
0.8780487804878049,0.9090909090909092,0.625,0.55,0.5666666666666667,0.41666666666666663,0.4545454545454546,0.5454545454545454,0.8666666666666667,0.64,0.48648648648648657,0.49999999999999994,0.0
0.4878048780487805,0.18181818181818166,0.41666666666666663,0.55,0.33333333333333337,0.4722222222222222,0.2727272727272727,0.6818181818181819,0.8,0.6799999999999999,0.8648648648648649,0.5535714285714286,0.0
0.36585365853658536,0.7272727272727271,0.45833333333333337,0.35,0.16666666666666666,0.3055555555555556,0.1818181818181818,0.590909090909091,0.7,0.48,0.5675675675675675,0.6607142857142858,0.0
0.43902439024390244,0.4545454545454546,0.5833333333333334,0.25,0.13333333333333333,0.5,0.21212121212121213,0.6363636363636365,0.26666666666666666,0.6,0.8648648648648649,0.6428571428571428,1.0
0.7560975609756098,0.09090909090909083,0.12499999999999997,0.09999999999999998,0.1,0.13888888888888887,0.030303030303030304,0.1363636363636364,0.7666666666666667,0.16,0.24324324324324326,0.0892857142857143,0.0
0.04878048780487806,0.5454545454545454,0.625,0.19999999999999996,0.16666666666666666,0.5555555555555555,0.09090909090909091,0.7272727272727273,0.7666666666666667,0.6,0.7567567567567568,0.7321428571428572,0.0
1.0,0.8181818181818179,0.45833333333333337,0.35,0.13333333333333333,0.22222222222222224,0.2727272727272727,0.6363636363636365,0.3,0.64,0.7297297297297298,0.75,0.0
0.024390243902439025,0.0,0.12499999999999997,0.25,0.1,0.13888888888888887,0.24242424242424246,0.0,0.7,0.12000000000000002,0.1891891891891892,0.0892857142857143,0.0
0.8780487804878049,0.5454545454545454,0.625,0.30000000000000004,0.3666666666666667,0.4444444444444444,0.21212121212121213,0.8636363636363638,0.7333333333333333,0.88,0.5405405405405406,0.32142857142857145,0.0
0.14634146341463417,0.18181818181818166,0.29166666666666663,0.44999999999999996,0.23333333333333336,0.3055555555555556,0.2727272727272727,0.3636363636363637,0.7,0.36,0.4594594594594595,0.37499999999999994,0.0
0.3902439024390244,0.36363636363636354,0.24999999999999997,0.44999999999999996,0.2666666666666667,0.36111111111111105,0.303030303030303,0.6363636363636365,0.7,0.6,0.6486486486486487,0.49999999999999994,0.0
0.5609756097560976,0.4545454545454546,0.5833333333333334,0.30000000000000004,0.19999999999999998,0.5555555555555555,0.1818181818181818,0.6818181818181819,0.8,0.64,0.8378378378378379,0.6785714285714286,0.0
0.04878048780487806,0.09090909090909083,0.16666666666666666,0.04999999999999999,0.06666666666666668,0.16666666666666666,0.06060606060606058,0.09090909090909094,0.3,0.19999999999999998,0.24324324324324326,0.07142857142857145,1.0
0.8048780487804879,0.4545454545454546,0.5833333333333334,0.19999999999999996,0.13333333333333333,0.5277777777777777,0.09090909090909091,0.7727272727272727,0.7,0.6,0.783783783783784,0.7142857142857144,0.0
0.5609756097560976,0.6363636363636362,0.5,0.30000000000000004,0.16666666666666666,0.24999999999999997,0.21212121212121213,0.7272727272727273,0.8,0.6,0.783783783783784,0.7321428571428572,0.0
0.4878048780487805,0.2727272727272727,0.41666666666666663,0.14999999999999997,0.13333333333333333,0.22222222222222224,0.12121212121212124,0.590909090909091,0.7333333333333333,0.43999999999999995,0.5675675675675675,0.6071428571428572,0.0
0.12195121951219515,0.4545454545454546,0.5833333333333334,0.30000000000000004,0.19999999999999998,0.3055555555555556,0.12121212121212124,0.6818181818181819,0.8,0.64,0.8378378378378379,0.75,0.0
0.7317073170731707,0.09090909090909083,0.41666666666666663,0.30000000000000004,0.16666666666666666,0.3055555555555556,0.36363636363636365,0.3636363636363637,0.6333333333333333,0.28,0.35135135135135137,0.25000000000000006,1.0
0.07317073170731708,0.4545454545454546,0.5,0.30000000000000004,0.16666666666666666,0.33333333333333326,0.21212121212121213,0.590909090909091,0.8,0.5599999999999999,0.6216216216216217,0.5714285714285714,0.0
0.14634146341463417,1.0,0.625,0.4,0.23333333333333336,0.5833333333333333,0.2727272727272727,0.7727272727272727,0.9,0.76,1.0000000000000002,0.9642857142857144,0.0
0.43902439024390244,0.4545454545454546,0.5,0.09999999999999998,0.13333333333333333,0.33333333333333326,0.2727272727272727,0.5,0.6666666666666666,0.72,0.783783783783784,0.5892857142857142,0.0
0.3414634146341463,0.7272727272727271,0.5,0.4,0.19999999999999998,0.33333333333333326,0.21212121212121213,0.6363636363636365,0.7333333333333333,0.52,0.6486486486486487,0.6607142857142858,0.0
0.5609756097560976,0.6363636363636362,0.5416666666666666,0.30000000000000004,0.2666666666666667,0.5555555555555555,0.15151515151515152,0.7272727272727273,0.8666666666666667,0.64,1.0000000000000002,0.7678571428571428,0.0
0.7560975609756098,0.4545454545454546,0.5416666666666666,0.6,0.13333333333333333,0.38888888888888884,0.030303030303030304,0.7272727272727273,0.4,0.64,0.5675675675675675,0.37499999999999994,0.0
0.36585365853658536,0.09090909090909083,0.16666666666666666,0.30000000000000004,0.1,0.13888888888888887,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.16,0.21621621621621623,0.07142857142857145,0.0
0.024390243902439025,0.4545454545454546,0.625,0.35,0.23333333333333336,0.38888888888888884,0.303030303030303,0.0,0.8666666666666667,0.6,0.810810810810811,0.42857142857142855,0.0
0.6585365853658537,0.6363636363636362,0.625,0.7,0.43333333333333335,0.5,0.48484848484848486,0.7727272727272727,0.8666666666666667,0.6,0.810810810810811,0.33928571428571425,0.0
0.5121951219512195,0.4545454545454546,0.375,0.19999999999999996,0.1,0.22222222222222224,0.15151515151515152,0.7272727272727273,0.6,0.64,0.6756756756756757,1.0,0.0
0.17073170731707318,0.7272727272727271,0.6666666666666666,0.5,0.33333333333333337,0.33333333333333326,0.2727272727272727,0.27272727272727276,0.8666666666666667,0.76,0.972972972972973,0.6071428571428572,0.0
0.8536585365853658,0.7272727272727271,0.5,0.25,0.16666666666666666,0.33333333333333326,0.21212121212121213,0.8181818181818183,0.8,0.64,0.810810810810811,0.6071428571428572,1.0
0.4878048780487805,0.7272727272727271,0.5,0.75,0.30000000000000004,0.5,0.303030303030303,0.6818181818181819,0.7,0.6799999999999999,0.5675675675675675,0.42857142857142855,1.0
0.7560975609756098,0.18181818181818166,0.41666666666666663,0.6,0.30000000000000004,0.5,0.303030303030303,0.590909090909091,0.6,0.6,0.810810810810811,0.26785714285714285,0.0
0.36585365853658536,0.5454545454545454,0.5833333333333334,0.6,0.30000000000000004,0.4444444444444444,0.36363636363636365,0.5,0.8333333333333334,0.72,0.8378378378378379,0.48214285714285715,0.0
0.3902439024390244,0.36363636363636354,0.33333333333333337,0.55,0.2666666666666667,0.38888888888888884,0.33333333333333326,0.7272727272727273,0.7333333333333333,0.64,0.783783783783784,0.41071428571428575,1.0
0.4146341463414634,0.7272727272727271,0.6666666666666666,0.4,0.2666666666666667,0.41666666666666663,0.2727272727272727,0.590909090909091,0.9,0.64,0.8378378378378379,0.5178571428571428,1.0
0.5609756097560976,0.6363636363636362,0.5416666666666666,0.8,0.2666666666666667,0.5555555555555555,0.36363636363636365,0.7272727272727273,0.6333333333333333,0.64,0.48648648648648657,0.49999999999999994,0.0
0.7560975609756098,0.9090909090909092,0.625,0.8500000000000001,0.43333333333333335,0.5833333333333333,0.3939393939393939,0.6818181818181819,0.7333333333333333,0.76,0.5405405405405406,0.6607142857142858,0.0
1.0,0.8181818181818179,0.5833333333333334,0.75,0.5,0.5555555555555555,0.5151515151515151,0.8636363636363638,0.9,0.5599999999999999,0.783783783783784,0.7142857142857144,0.0
0.07317073170731708,0.2727272727272727,0.33333333333333337,0.4,0.2666666666666667,0.33333333333333326,0.24242424242424246,0.4090909090909091,0.5666666666666667,0.4,0.4324324324324324,0.41071428571428575,1.0
0.46341463414634143,0.2727272727272727,0.625,0.5,0.23333333333333336,0.36111111111111105,0.2727272727272727,0.3636363636363637,0.5666666666666667,0.84,0.783783783783784,0.7142857142857144,0.0
0.4878048780487805,0.09090909090909083,0.75,0.7,0.6,0.33333333333333326,0.36363636363636365,0.4090909090909091,0.5333333333333333,0.88,0.5405405405405406,0.7678571428571428,0.0
0.3902439024390244,0.18181818181818166,0.5416666666666666,0.75,0.33333333333333337,0.3055555555555556,0.12121212121212124,0.3181818181818182,0.5666666666666667,0.92,0.6756756756756757,0.39285714285714285,1.0
0.36585365853658536,0.6363636363636362,0.5,0.19999999999999996,0.4,0.22222222222222224,0.1818181818181818,0.6818181818181819,0.5333333333333333,0.6799999999999999,0.6756756756756757,0.6785714285714286,1.0
0.5609756097560976,0.5454545454545454,0.41666666666666663,0.14999999999999997,0.16666666666666666,0.41666666666666663,0.3939393939393939,0.4090909090909091,0.5666666666666667,0.64,0.7567567567567568,0.5357142857142858,1.0
0.4146341463414634,0.18181818181818166,0.625,0.09999999999999998,0.19999999999999998,0.33333333333333326,0.36363636363636365,0.3181818181818182,0.6333333333333333,0.6799999999999999,0.5675675675675675,0.7857142857142858,1.0
0.8780487804878049,0.36363636363636354,0.6666666666666666,0.35,0.43333333333333335,0.4444444444444444,0.33333333333333326,0.4090909090909091,0.6666666666666666,0.6,0.37837837837837845,0.5357142857142858,0.0
0.8292682926829268,0.0,0.625,0.5,0.16666666666666666,0.6666666666666666,0.2727272727272727,0.5454545454545454,0.7666666666666667,0.72,0.5135135135135136,0.8928571428571428,0.0
0.5853658536585366,0.6363636363636362,0.41666666666666663,0.25,0.30000000000000004,0.22222222222222224,0.36363636363636365,0.3636363636363637,0.6,0.6799999999999999,0.5945945945945947,0.875,0.0
0.7804878048780488,0.9090909090909092,0.5,0.30000000000000004,0.2666666666666667,0.5,0.1818181818181818,0.6363636363636365,0.5333333333333333,0.64,0.5405405405405406,0.8928571428571428,0.0
0.926829268292683,0.09090909090909083,0.45833333333333337,0.4,0.30000000000000004,0.5277777777777777,0.36363636363636365,0.3636363636363637,0.5333333333333333,0.72,0.40540540540540543,0.5178571428571428,0.0
0.3902439024390244,0.7272727272727271,0.6666666666666666,0.19999999999999996,0.13333333333333333,0.4444444444444444,0.3939393939393939,0.4090909090909091,0.5,0.6,0.2972972972972973,0.6964285714285714,1.0
0.5121951219512195,0.0,0.625,0.25,0.3666666666666667,0.4722222222222222,0.4242424242424242,0.22727272727272724,0.5666666666666667,0.5599999999999999,0.3243243243243243,0.7321428571428572,1.0
0.926829268292683,0.8181818181818179,0.24999999999999997,0.25,0.43333333333333335,0.5277777777777777,0.36363636363636365,0.590909090909091,0.7333333333333333,0.64,0.5405405405405406,0.5357142857142858,1.0
0.46341463414634143,0.6363636363636362,0.5833333333333334,0.55,0.33333333333333337,0.33333333333333326,0.24242424242424246,0.7727272727272727,0.7,0.6799999999999999,0.3243243243243243,0.6428571428571428,0.0
0.7317073170731707,0.2727272727272727,0.625,0.7,0.33333333333333337,0.5277777777777777,0.4545454545454546,0.6818181818181819,0.6,0.64,0.10810810810810811,0.5892857142857142,1.0
0.43902439024390244,0.18181818181818166,0.41666666666666663,0.5,0.13333333333333333,0.19444444444444445,0.21212121212121213,0.7272727272727273,0.8,0.36,0.2972972972972973,0.23214285714285715,1.0
0.5609756097560976,0.36363636363636354,0.6666666666666666,0.75,0.16666666666666666,0.22222222222222224,0.696969696969697,0.5,0.4666666666666667,0.6,0.0,0.28571428571428575,1.0
0.6341463414634146,0.7272727272727271,0.5,0.55,0.23333333333333336,0.24999999999999997,0.33333333333333326,0.3636363636363637,0.6666666666666666,0.64,0.16216216216216217,0.6607142857142858,0.0
0.6829268292682927,0.9090909090909092,0.5833333333333334,0.65,0.30000000000000004,0.2777777777777778,0.36363636363636365,0.5454545454545454,0.7,0.84,0.2972972972972973,0.5535714285714286,0.0
0.7073170731707317,0.4545454545454546,0.6666666666666666,0.6,0.3666666666666667,0.38888888888888884,0.3939393939393939,0.8181818181818183,0.7333333333333333,0.43999999999999995,0.24324324324324326,0.46428571428571425,0.0
0.7317073170731707,0.09090909090909083,0.5833333333333334,0.6,0.43333333333333335,0.5833333333333333,0.33333333333333326,0.7272727272727273,0.7,0.64,0.24324324324324326,0.46428571428571425,0.0
0.6585365853658537,0.09090909090909083,0.625,0.5,0.23333333333333336,0.611111111111111,0.303030303030303,0.7727272727272727,0.7666666666666667,0.4,0.27027027027027034,0.5714285714285714,0.0
0.5365853658536586,0.2727272727272727,0.5416666666666666,0.6,0.19999999999999998,0.4722222222222222,0.21212121212121213,0.590909090909091,0.8333333333333334,0.6799999999999999,0.40540540540540543,0.5178571428571428,1.0
0.6829268292682927,0.0,0.6666666666666666,0.65,0.3666666666666667,0.5277777777777777,0.33333333333333326,0.5454545454545454,0.6333333333333333,0.72,0.35135135135135137,0.42857142857142855,1.0
0.8292682926829268,0.18181818181818166,0.5833333333333334,0.7,0.33333333333333337,0.4444444444444444,0.36363636363636365,0.6363636363636365,0.6666666666666666,0.4,0.37837837837837845,0.5892857142857142,1.0
0.4146341463414634,0.9090909090909092,0.5833333333333334,0.75,0.4,0.5,0.3939393939393939,0.7272727272727273,0.8,0.76,0.4594594594594595,0.35714285714285715,1.0
0.46341463414634143,0.7272727272727271,0.75,0.7,0.23333333333333336,0.5277777777777777,0.4242424242424242,0.7727272727272727,0.7,0.72,0.48648648648648657,0.46428571428571425,1.0
0.8292682926829268,0.36363636363636354,0.5833333333333334,0.6,0.4666666666666667,0.4444444444444444,0.4545454545454546,0.45454545454545453,0.6,0.64,0.3243243243243243,0.5178571428571428,0.0
0.7560975609756098,0.2727272727272727,0.5,0.7,0.3666666666666667,0.5,0.33333333333333326,0.6818181818181819,0.6333333333333333,0.6,0.27027027027027034,0.21428571428571425,0.0
0.7317073170731707,0.4545454545454546,0.7083333333333334,0.6,0.4,0.5277777777777777,0.36363636363636365,0.5,0.5666666666666667,0.5599999999999999,0.27027027027027034,0.7321428571428572,0.0
0.46341463414634143,0.5454545454545454,0.5833333333333334,0.65,0.30000000000000004,0.4444444444444444,0.303030303030303,0.5454545454545454,0.5333333333333333,0.52,0.27027027027027034,0.5535714285714286,0.0
0.43902439024390244,0.8181818181818179,0.7083333333333334,0.7,0.16666666666666666,0.4444444444444444,0.3939393939393939,0.590909090909091,0.43333333333333335,0.7999999999999999,0.1891891891891892,0.5357142857142858,0.0
0.4146341463414634,0.36363636363636354,0.5833333333333334,0.5,0.4666666666666667,0.4722222222222222,0.4242424242424242,0.7272727272727273,0.7333333333333333,0.72,0.2972972972972973,0.25000000000000006,0.0
0.5609756097560976,0.4545454545454546,0.7083333333333334,0.6,0.33333333333333337,0.7499999999999999,0.4545454545454546,0.7727272727272727,0.9,0.6799999999999999,0.35135135135135137,0.35714285714285715,0.0
0.5121951219512195,0.4545454545454546,0.625,0.65,0.30000000000000004,0.5555555555555555,0.3939393939393939,0.7272727272727273,0.8666666666666667,0.64,0.3243243243243243,0.49999999999999994,0.0
0.4878048780487805,0.8181818181818179,0.6666666666666666,0.6,0.2666666666666667,0.33333333333333326,0.33333333333333326,0.6363636363636365,0.6,0.64,0.2972972972972973,0.6071428571428572,0.0
